order_id,order_date,customer_id,customer_name,customer_segment,country,city,product_id,category,product_name,quantity,unit_price,discount,payment_method,shipping_mode,order_status,rating,total_amount,profit,marketing_channel
ORD0000008230,2023-04-08 03:50:00,CUST404510,Sara Hassan,Home Office,Egypt,Cairo,PROD15130,Furniture,Bookcase,8,149.09,0.00,Credit Card,Same Day,Delivered,1,1192.72,286.25,Social Media
ORD0000008231,2023-04-08 04:07:00,CUST404547,Youssef Abdi,Corporate,Tunisia,Tunis,PROD15161,Office Supplies,Desk Organizer,3,150.06,0.15,Credit Card,Express,Delivered,5,382.65,76.53,Paid Search
ORD0000008232,2023-04-08 04:24:00,CUST404584,Nora Bennani,Consumer,Morocco,Casablanca,PROD15192,Electronics,Bluetooth Speaker,7,151.03,0.05,Credit Card,Standard,Delivered,4,1004.35,160.70,Organic Search
ORD0000008233,2023-04-08 04:41:00,CUST404621,Karim Kone,Small Business,Ghana,Accra,PROD15223,Sports,Training Gloves,2,152.00,0.20,Credit Card,Pickup Point,Returned,3,243.20,29.18,Marketplace
ORD0000008234,2023-04-08 04:58:00,CUST404658,Hana Khalil,Home Office,Egypt,Cairo,PROD15254,Groceries,Rice Bag,6,152.97,0.10,Credit Card,Same Day,Processing,2,826.04,66.08,Referral
ORD0000008235,2023-04-08 05:15:00,CUST404695,Elias Diallo,Corporate,Tunisia,Tunis,PROD15285,Books,Business Analytics,1,153.94,0.00,Credit Card,Express,Shipped,1,153.94,41.56,Email
ORD0000008236,2023-04-08 05:32:00,CUST404732,Leila Adeyemi,Consumer,Morocco,Casablanca,PROD15316,Fashion,Cotton Shirt,5,154.91,0.15,Credit Card,Standard,Delivered,5,658.37,151.43,Social Media
ORD0000008237,2023-04-08 05:49:00,CUST404769,Ilyas Mansour,Small Business,Ghana,Accra,PROD15347,Health,Water Bottle,9,155.88,0.05,Credit Card,Pickup Point,Delivered,4,1332.77,253.23,Paid Search
ORD0000008238,2023-04-08 06:06:00,CUST404806,Mariam Mensah,Home Office,Egypt,Cairo,PROD15378,Furniture,Bookcase,4,156.85,0.20,Credit Card,Same Day,Delivered,3,501.92,75.29,Organic Search
ORD0000008239,2023-04-08 06:23:00,CUST404843,Rayan Ndiaye,Corporate,Tunisia,Tunis,PROD15409,Office Supplies,Desk Organizer,8,157.82,0.10,Credit Card,Express,Returned,2,1136.30,124.99,Marketplace
ORD0000008240,2023-04-08 06:40:00,CUST404880,Amina Toure,Consumer,Morocco,Casablanca,PROD15440,Electronics,Bluetooth Speaker,3,158.79,0.00,Credit Card,Standard,Processing,1,476.37,142.91,Referral
ORD0000008241,2023-04-08 06:57:00,CUST404917,Omar Okafor,Small Business,Ghana,Accra,PROD15471,Sports,Training Gloves,7,159.76,0.15,Credit Card,Pickup Point,Shipped,5,950.57,247.15,Email
ORD0000008242,2023-04-08 07:14:00,CUST404954,Lina Traore,Home Office,Egypt,Cairo,PROD15502,Groceries,Rice Bag,2,160.73,0.05,Credit Card,Same Day,Delivered,4,305.39,67.19,Social Media
ORD0000008243,2023-04-08 07:31:00,CUST404991,Noah Ali,Corporate,Tunisia,Tunis,PROD15533,Books,Business Analytics,6,161.70,0.20,Credit Card,Express,Delivered,3,776.16,139.71,Paid Search
ORD0000008244,2023-04-08 07:48:00,CUST405028,Maya Hassan,Consumer,Morocco,Casablanca,PROD15564,Fashion,Cotton Shirt,1,162.67,0.10,Credit Card,Standard,Delivered,2,146.40,20.50,Organic Search
ORD0000008245,2023-04-08 08:05:00,CUST405065,Adam Abdi,Small Business,Ghana,Accra,PROD15595,Health,Water Bottle,5,163.64,0.00,Credit Card,Pickup Point,Returned,1,818.20,81.82,Marketplace
ORD0000008246,2023-04-08 08:22:00,CUST405102,Sara Bennani,Home Office,Egypt,Cairo,PROD15626,Furniture,Bookcase,9,164.61,0.15,Credit Card,Same Day,Processing,5,1259.27,365.19,Referral
ORD0000008247,2023-04-08 08:39:00,CUST405139,Youssef Kone,Corporate,Tunisia,Tunis,PROD15657,Office Supplies,Desk Organizer,4,165.58,0.05,Credit Card,Express,Shipped,4,629.20,157.30,Email
ORD0000008248,2023-04-08 08:56:00,CUST405176,Nora Khalil,Consumer,Morocco,Casablanca,PROD15688,Electronics,Bluetooth Speaker,8,166.55,0.20,Credit Card,Standard,Delivered,3,1065.92,223.84,Social Media
ORD0000008249,2023-04-08 09:13:00,CUST405213,Karim Diallo,Small Business,Ghana,Accra,PROD15719,Sports,Training Gloves,3,167.52,0.10,Credit Card,Pickup Point,Delivered,2,452.30,76.89,Paid Search
ORD0000008250,2023-04-08 09:30:00,CUST405250,Hana Adeyemi,Home Office,Egypt,Cairo,PROD15750,Groceries,Rice Bag,7,168.49,0.00,Credit Card,Same Day,Delivered,1,1179.43,153.33,Organic Search
ORD0000008251,2023-04-08 09:47:00,CUST405287,Elias Mansour,Corporate,Tunisia,Tunis,PROD15781,Books,Business Analytics,2,169.46,0.15,Credit Card,Express,Returned,5,288.08,25.93,Marketplace
ORD0000008252,2023-04-08 10:04:00,CUST405324,Leila Mensah,Consumer,Morocco,Casablanca,PROD15812,Fashion,Cotton Shirt,6,170.43,0.05,Credit Card,Standard,Processing,4,971.45,272.01,Referral
ORD0000008253,2023-04-08 10:21:00,CUST405361,Ilyas Ndiaye,Small Business,Ghana,Accra,PROD15843,Health,Water Bottle,1,171.40,0.20,Credit Card,Pickup Point,Shipped,3,137.12,32.91,Email
ORD0000008254,2023-04-08 10:38:00,CUST405398,Mariam Toure,Home Office,Egypt,Cairo,PROD15874,Furniture,Bookcase,5,172.37,0.10,Credit Card,Same Day,Delivered,2,775.67,155.13,Social Media
ORD0000008255,2023-04-08 10:55:00,CUST405435,Rayan Okafor,Corporate,Tunisia,Tunis,PROD15905,Office Supplies,Desk Organizer,9,173.34,0.00,Credit Card,Express,Delivered,1,1560.06,249.61,Paid Search
ORD0000008256,2023-04-08 11:12:00,CUST405472,Amina Traore,Consumer,Morocco,Casablanca,PROD15936,Electronics,Bluetooth Speaker,4,174.31,0.15,Credit Card,Standard,Delivered,5,592.65,71.12,Organic Search
ORD0000008257,2023-04-08 11:29:00,CUST405509,Omar Ali,Small Business,Ghana,Accra,PROD15967,Sports,Training Gloves,8,175.28,0.05,Credit Card,Pickup Point,Returned,4,1332.13,106.57,Marketplace
ORD0000008258,2023-04-08 11:46:00,CUST405546,Lina Hassan,Home Office,Egypt,Cairo,PROD15998,Groceries,Rice Bag,3,176.25,0.20,Credit Card,Same Day,Processing,3,423.00,114.21,Referral
ORD0000008259,2023-04-08 12:03:00,CUST405583,Noah Abdi,Corporate,Tunisia,Tunis,PROD16029,Books,Business Analytics,7,177.22,0.10,Credit Card,Express,Shipped,2,1116.49,256.79,Email
ORD0000008260,2023-04-08 12:20:00,CUST405620,Maya Bennani,Consumer,Morocco,Casablanca,PROD16060,Fashion,Cotton Shirt,2,178.19,0.00,Credit Card,Standard,Delivered,1,356.38,67.71,Social Media
ORD0000008261,2023-04-08 12:37:00,CUST405657,Adam Kone,Small Business,Ghana,Accra,PROD16091,Health,Water Bottle,6,179.16,0.15,Credit Card,Pickup Point,Delivered,5,913.72,137.06,Paid Search
ORD0000008262,2023-04-08 12:54:00,CUST405694,Sara Khalil,Home Office,Egypt,Cairo,PROD16122,Furniture,Bookcase,1,180.13,0.05,Credit Card,Same Day,Delivered,4,171.12,18.82,Organic Search
ORD0000008263,2023-04-08 13:11:00,CUST405731,Youssef Diallo,Corporate,Tunisia,Tunis,PROD16153,Office Supplies,Desk Organizer,5,181.10,0.20,Credit Card,Express,Returned,3,724.40,217.32,Marketplace
ORD0000008264,2023-04-08 13:28:00,CUST405768,Nora Adeyemi,Consumer,Morocco,Casablanca,PROD16184,Electronics,Bluetooth Speaker,9,182.07,0.10,Credit Card,Standard,Processing,2,1474.77,383.44,Referral
ORD0000008265,2023-04-08 13:45:00,CUST405805,Karim Mansour,Small Business,Ghana,Accra,PROD16215,Sports,Training Gloves,4,183.04,0.00,Credit Card,Pickup Point,Shipped,1,732.16,161.08,Email
ORD0000008266,2023-04-08 14:02:00,CUST405842,Hana Mensah,Home Office,Egypt,Cairo,PROD16246,Groceries,Rice Bag,8,184.01,0.15,Credit Card,Same Day,Delivered,5,1251.27,225.23,Social Media
ORD0000008267,2023-04-08 14:19:00,CUST405879,Elias Ndiaye,Corporate,Tunisia,Tunis,PROD16277,Books,Business Analytics,3,184.98,0.05,Credit Card,Express,Delivered,4,527.19,73.81,Paid Search
ORD0000008268,2023-04-08 14:36:00,CUST405916,Leila Toure,Consumer,Morocco,Casablanca,PROD16308,Fashion,Cotton Shirt,7,185.95,0.20,Credit Card,Standard,Delivered,3,1041.32,104.13,Organic Search
ORD0000008269,2023-04-08 14:53:00,CUST405953,Ilyas Okafor,Small Business,Ghana,Accra,PROD16339,Health,Water Bottle,2,186.92,0.10,Credit Card,Pickup Point,Returned,2,336.46,97.57,Marketplace
ORD0000008270,2023-04-08 15:10:00,CUST405990,Mariam Traore,Home Office,Egypt,Cairo,PROD16370,Furniture,Bookcase,6,187.89,0.00,Credit Card,Same Day,Processing,1,1127.34,281.83,Referral
ORD0000008271,2023-04-08 15:27:00,CUST406027,Rayan Ali,Corporate,Tunisia,Tunis,PROD16401,Office Supplies,Desk Organizer,1,188.86,0.15,Credit Card,Express,Shipped,5,160.53,33.71,Email
ORD0000008272,2023-04-08 15:44:00,CUST406064,Amina Hassan,Consumer,Morocco,Casablanca,PROD16432,Electronics,Bluetooth Speaker,5,189.83,0.05,Credit Card,Standard,Delivered,4,901.69,153.29,Social Media
ORD0000008273,2023-04-08 16:01:00,CUST406101,Omar Abdi,Small Business,Ghana,Accra,PROD16463,Sports,Training Gloves,9,190.80,0.20,Credit Card,Pickup Point,Delivered,3,1373.76,178.59,Paid Search
ORD0000008274,2023-04-08 16:18:00,CUST406138,Lina Bennani,Home Office,Egypt,Cairo,PROD16494,Groceries,Rice Bag,4,191.77,0.10,Credit Card,Same Day,Delivered,2,690.37,62.13,Organic Search
ORD0000008275,2023-04-08 16:35:00,CUST406175,Noah Kone,Corporate,Tunisia,Tunis,PROD16525,Books,Business Analytics,8,192.74,0.00,Credit Card,Express,Returned,1,1541.92,431.74,Marketplace
ORD0000008276,2023-04-08 16:52:00,CUST406212,Maya Khalil,Consumer,Morocco,Casablanca,PROD16556,Fashion,Cotton Shirt,3,193.71,0.15,Credit Card,Standard,Processing,5,493.96,118.55,Referral
ORD0000008277,2023-04-08 17:09:00,CUST406249,Adam Diallo,Small Business,Ghana,Accra,PROD16587,Health,Water Bottle,7,194.68,0.05,Credit Card,Pickup Point,Shipped,4,1294.62,258.92,Email
ORD0000008278,2023-04-08 17:26:00,CUST406286,Sara Adeyemi,Home Office,Egypt,Cairo,PROD16618,Furniture,Bookcase,2,195.65,0.20,Credit Card,Same Day,Delivered,3,313.04,50.09,Social Media
ORD0000008279,2023-04-08 17:43:00,CUST406323,Youssef Mansour,Corporate,Tunisia,Tunis,PROD16649,Office Supplies,Desk Organizer,6,196.62,0.10,Credit Card,Express,Delivered,2,1061.75,127.41,Paid Search
ORD0000008280,2023-04-08 18:00:00,CUST406360,Nora Mensah,Consumer,Morocco,Casablanca,PROD16680,Electronics,Bluetooth Speaker,1,197.59,0.00,Credit Card,Standard,Delivered,1,197.59,15.81,Organic Search
ORD0000008281,2023-04-08 18:17:00,CUST406397,Karim Ndiaye,Small Business,Ghana,Accra,PROD16711,Sports,Training Gloves,5,198.56,0.15,Credit Card,Pickup Point,Returned,5,843.88,227.85,Marketplace
ORD0000008282,2023-04-08 18:34:00,CUST406434,Hana Toure,Home Office,Egypt,Cairo,PROD16742,Groceries,Rice Bag,9,199.53,0.05,Credit Card,Same Day,Processing,4,1705.98,392.38,Referral
ORD0000008283,2023-04-08 18:51:00,CUST406471,Elias Okafor,Corporate,Tunisia,Tunis,PROD16773,Books,Business Analytics,4,200.50,0.20,Credit Card,Express,Shipped,3,641.60,121.90,Email
ORD0000008284,2023-04-08 19:08:00,CUST406508,Leila Traore,Consumer,Morocco,Casablanca,PROD16804,Fashion,Cotton Shirt,8,201.47,0.10,Credit Card,Standard,Delivered,2,1450.58,217.59,Social Media
ORD0000008285,2023-04-08 19:25:00,CUST406545,Ilyas Ali,Small Business,Ghana,Accra,PROD16835,Health,Water Bottle,3,202.44,0.00,Credit Card,Pickup Point,Delivered,1,607.32,66.81,Paid Search
ORD0000008286,2023-04-08 19:42:00,CUST406582,Mariam Hassan,Home Office,Egypt,Cairo,PROD16866,Furniture,Bookcase,7,203.41,0.15,Credit Card,Same Day,Delivered,5,1210.29,363.09,Organic Search
ORD0000008287,2023-04-08 19:59:00,CUST406619,Rayan Abdi,Corporate,Tunisia,Tunis,PROD16897,Office Supplies,Desk Organizer,2,204.38,0.05,Credit Card,Express,Returned,4,388.32,100.96,Marketplace
ORD0000008288,2023-04-08 20:16:00,CUST406656,Amina Bennani,Consumer,Morocco,Casablanca,PROD16928,Electronics,Bluetooth Speaker,6,205.35,0.20,Credit Card,Standard,Processing,3,985.68,216.85,Referral
ORD0000008289,2023-04-08 20:33:00,CUST406693,Omar Kone,Small Business,Ghana,Accra,PROD16959,Sports,Training Gloves,1,206.32,0.10,Credit Card,Pickup Point,Shipped,2,185.69,33.42,Email
ORD0000008290,2023-04-08 20:50:00,CUST406730,Lina Khalil,Home Office,Egypt,Cairo,PROD16990,Groceries,Rice Bag,5,207.29,0.00,Credit Card,Same Day,Delivered,1,1036.45,145.10,Social Media
ORD0000008291,2023-04-08 21:07:00,CUST406767,Noah Diallo,Corporate,Tunisia,Tunis,PROD17021,Books,Business Analytics,9,208.26,0.15,Credit Card,Express,Delivered,5,1593.19,159.32,Paid Search
ORD0000008292,2023-04-08 21:24:00,CUST406804,Maya Adeyemi,Consumer,Morocco,Casablanca,PROD17052,Fashion,Cotton Shirt,4,209.23,0.05,Credit Card,Standard,Delivered,4,795.07,230.57,Organic Search
ORD0000008293,2023-04-08 21:41:00,CUST406841,Adam Mansour,Small Business,Ghana,Accra,PROD17083,Health,Water Bottle,8,210.20,0.20,Credit Card,Pickup Point,Returned,3,1345.28,336.32,Marketplace
ORD0000008294,2023-04-08 21:58:00,CUST406878,Sara Mensah,Home Office,Egypt,Cairo,PROD17114,Furniture,Bookcase,3,211.17,0.10,Credit Card,Same Day,Processing,2,570.16,119.73,Referral
ORD0000008295,2023-04-08 22:15:00,CUST406915,Youssef Ndiaye,Corporate,Tunisia,Tunis,PROD17145,Office Supplies,Desk Organizer,7,212.14,0.00,Credit Card,Express,Shipped,1,1484.98,252.45,Email
ORD0000008296,2023-04-08 22:32:00,CUST406952,Nora Toure,Consumer,Morocco,Casablanca,PROD17176,Electronics,Bluetooth Speaker,2,213.11,0.15,Credit Card,Standard,Delivered,5,362.29,47.10,Social Media
ORD0000008297,2023-04-08 22:49:00,CUST406989,Karim Okafor,Small Business,Ghana,Accra,PROD17207,Sports,Training Gloves,6,214.08,0.05,Credit Card,Pickup Point,Delivered,4,1220.26,109.82,Paid Search
ORD0000008298,2023-04-08 23:06:00,CUST407026,Hana Traore,Home Office,Egypt,Cairo,PROD17238,Groceries,Rice Bag,1,215.05,0.20,Credit Card,Same Day,Delivered,3,172.04,48.17,Organic Search
ORD0000008299,2023-04-08 23:23:00,CUST407063,Elias Ali,Corporate,Tunisia,Tunis,PROD17269,Books,Business Analytics,5,216.02,0.10,Credit Card,Express,Returned,2,972.09,233.30,Marketplace
ORD0000008300,2023-04-08 23:40:00,CUST407100,Leila Hassan,Consumer,Morocco,Casablanca,PROD17300,Fashion,Cotton Shirt,9,216.99,0.00,Credit Card,Standard,Processing,1,1952.91,390.58,Referral
ORD0000008301,2023-04-08 23:57:00,CUST407137,Ilyas Abdi,Small Business,Ghana,Accra,PROD17331,Health,Water Bottle,4,217.96,0.15,Credit Card,Pickup Point,Shipped,5,741.06,118.57,Email
ORD0000008302,2023-04-09 00:14:00,CUST407174,Mariam Bennani,Home Office,Egypt,Cairo,PROD17362,Furniture,Bookcase,8,218.93,0.05,Credit Card,Same Day,Delivered,4,1663.87,199.66,Social Media
ORD0000008303,2023-04-09 00:31:00,CUST407211,Rayan Kone,Corporate,Tunisia,Tunis,PROD17393,Office Supplies,Desk Organizer,3,219.90,0.20,Credit Card,Express,Delivered,3,527.76,42.22,Paid Search
ORD0000008304,2023-04-09 00:48:00,CUST407248,Amina Khalil,Consumer,Morocco,Casablanca,PROD17424,Electronics,Bluetooth Speaker,7,220.87,0.10,Credit Card,Standard,Delivered,2,1391.48,375.70,Organic Search
ORD0000008305,2023-04-09 01:05:00,CUST407285,Omar Diallo,Small Business,Ghana,Accra,PROD17455,Sports,Training Gloves,2,221.84,0.00,Credit Card,Pickup Point,Returned,1,443.68,102.05,Marketplace
ORD0000008306,2023-04-09 01:22:00,CUST407322,Lina Adeyemi,Home Office,Egypt,Cairo,PROD17486,Groceries,Rice Bag,6,222.81,0.15,Credit Card,Same Day,Processing,5,1136.33,215.90,Referral
ORD0000008307,2023-04-09 01:39:00,CUST407359,Noah Mansour,Corporate,Tunisia,Tunis,PROD17517,Books,Business Analytics,1,223.78,0.05,Credit Card,Express,Shipped,4,212.59,31.89,Email
ORD0000008308,2023-04-09 01:56:00,CUST407396,Maya Mensah,Consumer,Morocco,Casablanca,PROD17548,Fashion,Cotton Shirt,5,224.75,0.20,Credit Card,Standard,Delivered,3,899.00,98.89,Social Media
ORD0000008309,2023-04-09 02:13:00,CUST407433,Adam Ndiaye,Small Business,Ghana,Accra,PROD17579,Health,Water Bottle,9,225.72,0.10,Credit Card,Pickup Point,Delivered,2,1828.33,548.50,Paid Search
ORD0000008310,2023-04-09 02:30:00,CUST407470,Sara Toure,Home Office,Egypt,Cairo,PROD17610,Furniture,Bookcase,4,226.69,0.00,Credit Card,Same Day,Delivered,1,906.76,235.76,Organic Search
ORD0000008311,2023-04-09 02:47:00,CUST407507,Youssef Okafor,Corporate,Tunisia,Tunis,PROD17641,Office Supplies,Desk Organizer,8,227.66,0.15,Credit Card,Express,Returned,5,1548.09,340.58,Marketplace
ORD0000008312,2023-04-09 03:04:00,CUST407544,Nora Traore,Consumer,Morocco,Casablanca,PROD17672,Electronics,Bluetooth Speaker,3,228.63,0.05,Credit Card,Standard,Processing,4,651.60,117.29,Referral
ORD0000008313,2023-04-09 03:21:00,CUST407581,Karim Ali,Small Business,Ghana,Accra,PROD17703,Sports,Training Gloves,7,229.60,0.20,Credit Card,Pickup Point,Shipped,3,1285.76,180.01,Email
ORD0000008314,2023-04-09 03:38:00,CUST407618,Hana Hassan,Home Office,Egypt,Cairo,PROD17734,Groceries,Rice Bag,2,230.57,0.10,Credit Card,Same Day,Delivered,2,415.03,41.50,Social Media
ORD0000008315,2023-04-09 03:55:00,CUST407655,Elias Abdi,Corporate,Tunisia,Tunis,PROD17765,Books,Business Analytics,6,231.54,0.00,Credit Card,Express,Delivered,1,1389.24,402.88,Paid Search
ORD0000008316,2023-04-09 04:12:00,CUST407692,Leila Bennani,Consumer,Morocco,Casablanca,PROD17796,Fashion,Cotton Shirt,1,232.51,0.15,Credit Card,Standard,Delivered,5,197.63,49.41,Organic Search
ORD0000008317,2023-04-09 04:29:00,CUST407729,Ilyas Kone,Small Business,Ghana,Accra,PROD17827,Health,Water Bottle,5,233.48,0.05,Credit Card,Pickup Point,Returned,4,1109.03,232.90,Marketplace
ORD0000008318,2023-04-09 04:46:00,CUST407766,Mariam Khalil,Home Office,Egypt,Cairo,PROD17858,Furniture,Bookcase,9,234.45,0.20,Credit Card,Same Day,Processing,3,1688.04,286.97,Referral
ORD0000008319,2023-04-09 05:03:00,CUST407803,Rayan Diallo,Corporate,Tunisia,Tunis,PROD17889,Office Supplies,Desk Organizer,4,235.42,0.10,Credit Card,Express,Shipped,2,847.51,110.18,Email
ORD0000008320,2023-04-09 05:20:00,CUST407840,Amina Adeyemi,Consumer,Morocco,Casablanca,PROD17920,Electronics,Bluetooth Speaker,8,236.39,0.00,Credit Card,Standard,Delivered,1,1891.12,170.20,Social Media
ORD0000008321,2023-04-09 05:37:00,CUST407877,Omar Mansour,Small Business,Ghana,Accra,PROD17951,Sports,Training Gloves,3,237.36,0.15,Credit Card,Pickup Point,Delivered,5,605.27,169.48,Paid Search
ORD0000008322,2023-04-09 05:54:00,CUST407914,Lina Mensah,Home Office,Egypt,Cairo,PROD17982,Groceries,Rice Bag,7,238.33,0.05,Credit Card,Same Day,Delivered,4,1584.89,380.37,Organic Search
ORD0000008323,2023-04-09 06:11:00,CUST407951,Noah Ndiaye,Corporate,Tunisia,Tunis,PROD18013,Books,Business Analytics,2,239.30,0.20,Credit Card,Express,Returned,3,382.88,76.58,Marketplace
ORD0000008324,2023-04-09 06:28:00,CUST407988,Maya Toure,Consumer,Morocco,Casablanca,PROD18044,Fashion,Cotton Shirt,6,240.27,0.10,Credit Card,Standard,Processing,2,1297.46,207.59,Referral
ORD0000008325,2023-04-09 06:45:00,CUST408025,Adam Okafor,Small Business,Ghana,Accra,PROD18075,Health,Water Bottle,1,241.24,0.00,Credit Card,Pickup Point,Shipped,1,241.24,28.95,Email
ORD0000008326,2023-04-09 07:02:00,CUST408062,Sara Traore,Home Office,Egypt,Cairo,PROD18106,Furniture,Bookcase,5,242.21,0.15,Credit Card,Same Day,Delivered,5,1029.39,82.35,Social Media
ORD0000008327,2023-04-09 07:19:00,CUST408099,Youssef Ali,Corporate,Tunisia,Tunis,PROD18137,Office Supplies,Desk Organizer,9,243.18,0.05,Credit Card,Express,Delivered,4,2079.19,561.38,Paid Search
ORD0000008328,2023-04-09 07:36:00,CUST408136,Nora Hassan,Consumer,Morocco,Casablanca,PROD18168,Electronics,Bluetooth Speaker,4,244.15,0.20,Credit Card,Standard,Delivered,3,781.28,179.69,Organic Search
ORD0000008329,2023-04-09 07:53:00,CUST408173,Karim Abdi,Small Business,Ghana,Accra,PROD18199,Sports,Training Gloves,8,245.12,0.10,Credit Card,Pickup Point,Returned,2,1764.86,335.32,Marketplace
ORD0000008330,2023-04-09 08:10:00,CUST408210,Hana Bennani,Home Office,Egypt,Cairo,PROD18230,Groceries,Rice Bag,3,246.09,0.00,Credit Card,Same Day,Processing,1,738.27,110.74,Referral
ORD0000008331,2023-04-09 08:27:00,CUST408247,Elias Kone,Corporate,Tunisia,Tunis,PROD18261,Books,Business Analytics,7,247.06,0.15,Credit Card,Express,Shipped,5,1470.01,161.70,Email
ORD0000008332,2023-04-09 08:44:00,CUST408284,Leila Khalil,Consumer,Morocco,Casablanca,PROD18292,Fashion,Cotton Shirt,2,248.03,0.05,Credit Card,Standard,Delivered,4,471.26,141.38,Social Media
ORD0000008333,2023-04-09 09:01:00,CUST408321,Ilyas Diallo,Small Business,Ghana,Accra,PROD18323,Health,Water Bottle,6,249.00,0.20,Credit Card,Pickup Point,Delivered,3,1195.20,310.75,Paid Search
ORD0000008334,2023-04-09 09:18:00,CUST408358,Mariam Adeyemi,Home Office,Egypt,Cairo,PROD18354,Furniture,Bookcase,1,249.97,0.10,Credit Card,Same Day,Delivered,2,224.97,49.49,Organic Search
ORD0000008335,2023-04-09 09:35:00,CUST408395,Rayan Mansour,Corporate,Tunisia,Tunis,PROD18385,Office Supplies,Desk Organizer,5,250.94,0.00,Credit Card,Express,Returned,1,1254.70,225.85,Marketplace
ORD0000008336,2023-04-09 09:52:00,CUST408432,Amina Mensah,Consumer,Morocco,Casablanca,PROD18416,Electronics,Bluetooth Speaker,9,251.91,0.15,Credit Card,Standard,Processing,5,1927.11,269.80,Referral
ORD0000008337,2023-04-09 10:09:00,CUST408469,Omar Ndiaye,Small Business,Ghana,Accra,PROD18447,Sports,Training Gloves,4,252.88,0.05,Credit Card,Pickup Point,Shipped,4,960.94,96.09,Email
ORD0000008338,2023-04-09 10:26:00,CUST408506,Lina Toure,Home Office,Egypt,Cairo,PROD18478,Groceries,Rice Bag,8,253.85,0.20,Credit Card,Same Day,Delivered,3,1624.64,471.15,Social Media
ORD0000008339,2023-04-09 10:43:00,CUST408543,Noah Okafor,Corporate,Tunisia,Tunis,PROD18509,Books,Business Analytics,3,254.82,0.10,Credit Card,Express,Delivered,2,688.01,172.00,Paid Search
ORD0000008340,2023-04-09 11:00:00,CUST408580,Maya Traore,Consumer,Morocco,Casablanca,PROD18540,Fashion,Cotton Shirt,7,255.79,0.00,Credit Card,Standard,Delivered,1,1790.53,376.01,Organic Search
ORD0000008341,2023-04-09 11:17:00,CUST408617,Adam Ali,Small Business,Ghana,Accra,PROD18571,Health,Water Bottle,2,256.76,0.15,Credit Card,Pickup Point,Returned,5,436.49,74.20,Marketplace
ORD0000008342,2023-04-09 11:34:00,CUST408654,Sara Hassan,Home Office,Egypt,Cairo,PROD18602,Furniture,Bookcase,6,257.73,0.05,Credit Card,Same Day,Processing,4,1469.06,190.98,Referral
ORD0000008343,2023-04-09 11:51:00,CUST408691,Youssef Abdi,Corporate,Tunisia,Tunis,PROD18633,Office Supplies,Desk Organizer,1,258.70,0.20,Credit Card,Express,Shipped,3,206.96,18.63,Email
ORD0000008344,2023-04-09 12:08:00,CUST408728,Nora Bennani,Consumer,Morocco,Casablanca,PROD18664,Electronics,Bluetooth Speaker,5,259.67,0.10,Credit Card,Standard,Delivered,2,1168.52,327.19,Social Media
ORD0000008345,2023-04-09 12:25:00,CUST408765,Karim Kone,Small Business,Ghana,Accra,PROD18695,Sports,Training Gloves,9,260.64,0.00,Credit Card,Pickup Point,Delivered,1,2345.76,562.98,Paid Search
ORD0000008346,2023-04-09 12:42:00,CUST408802,Hana Khalil,Home Office,Egypt,Cairo,PROD18726,Groceries,Rice Bag,4,261.61,0.15,Credit Card,Same Day,Delivered,5,889.47,177.89,Organic Search
ORD0000008347,2023-04-09 12:59:00,CUST408839,Elias Diallo,Corporate,Tunisia,Tunis,PROD18757,Books,Business Analytics,8,262.58,0.05,Credit Card,Express,Returned,4,1995.61,319.30,Marketplace
ORD0000008348,2023-04-09 13:16:00,CUST408876,Leila Adeyemi,Consumer,Morocco,Casablanca,PROD18788,Fashion,Cotton Shirt,3,263.55,0.20,Credit Card,Standard,Processing,3,632.52,75.90,Referral
ORD0000008349,2023-04-09 13:33:00,CUST408913,Ilyas Mansour,Small Business,Ghana,Accra,PROD18819,Health,Water Bottle,7,264.52,0.10,Credit Card,Pickup Point,Shipped,2,1666.48,133.32,Email
ORD0000008350,2023-04-09 13:50:00,CUST408950,Mariam Mensah,Home Office,Egypt,Cairo,PROD18850,Furniture,Bookcase,2,265.49,0.00,Credit Card,Same Day,Delivered,1,530.98,143.36,Social Media
ORD0000008351,2023-04-09 14:07:00,CUST408987,Rayan Ndiaye,Corporate,Tunisia,Tunis,PROD18881,Office Supplies,Desk Organizer,6,266.46,0.15,Credit Card,Express,Delivered,5,1358.95,312.56,Paid Search
ORD0000008352,2023-04-09 14:24:00,CUST409024,Amina Toure,Consumer,Morocco,Casablanca,PROD18912,Electronics,Bluetooth Speaker,1,267.43,0.05,Credit Card,Standard,Delivered,4,254.06,48.27,Organic Search
ORD0000008353,2023-04-09 14:41:00,CUST409061,Omar Okafor,Small Business,Ghana,Accra,PROD18943,Sports,Training Gloves,5,268.40,0.20,Credit Card,Pickup Point,Returned,3,1073.60,161.04,Marketplace
ORD0000008354,2023-04-09 14:58:00,CUST409098,Lina Traore,Home Office,Egypt,Cairo,PROD18974,Groceries,Rice Bag,9,269.37,0.10,Credit Card,Same Day,Processing,2,2181.90,240.01,Referral
ORD0000008355,2023-04-09 15:15:00,CUST409135,Noah Ali,Corporate,Tunisia,Tunis,PROD19005,Books,Business Analytics,4,270.34,0.00,Credit Card,Express,Shipped,1,1081.36,324.41,Email
